ID,Link,Question Title,Section,Subject,Difficulty,Others' Pace
411396472,/answers/411396472,In the 1560 Battle,Sentence Correction,Grammatical Construction,Easy,1:04
411396530,/answers/411396530,Once the police made,Sentence Correction,Grammatical Construction,Easy,0:53
411396541,/answers/411396541,Grant pressured Lee,Sentence Correction,Parallelism,Easy,1:09
411396558,/answers/411396558,Since around 1970,Sentence Correction,Grammatical Construction,Easy,0:53
411396569,/answers/411396569,"Unfairly criticized during time, Claudius",Sentence Correction,Parallelism,Easy,0:39
411396587,/answers/411396587,According to Kepler's Second,Sentence Correction,Idioms,Easy,0:46
411396598,/answers/411396598,Internal combustion engines show,Sentence Correction,Idioms,Easy,0:49
411396672,/answers/411396672,Getting adequate sleep,Sentence Correction,Parallelism,Easy,1:07
411396685,/answers/411396685,Scopes Trial,Sentence Correction,Rhetorical Construction,Very Hard,1:56
411396694,/answers/411396694,Inverse beta decay,Sentence Correction,Parallelism,Very Hard,1:45
411396707,/answers/411396707,Dostoyevsky and nihilism,Sentence Correction,,Very Hard,1:21
411396725,/answers/411396725,Online Foreign-Language Learning,Sentence Correction,,Very Hard,1:30
411396745,/answers/411396745,Genghis Khan's Mongol empire,Sentence Correction,Grammatical Construction,Very Hard,1:15
411396758,/answers/411396758,The new crime legislation,Sentence Correction,Parallelism,Very Hard,1:36
411396783,/answers/411396783,Although offering a dynamic,Sentence Correction,Grammatical Construction,Very Hard,1:59
411396800,/answers/411396800,Mayor Overturns Bill,Sentence Correction,,Very Hard,0:57
411396829,/answers/411396829,Snakes molt their skins regularly,Sentence Correction,Diction,Very Hard,1:46
411396848,/answers/411396848,"​Beginning in the 1970s, when oil prices",Sentence Correction,,Very Hard,2:05
411396863,/answers/411396863,Charles Sumner beaten,Sentence Correction,,Very Hard,1:50
411396872,/answers/411396872,Vendiflex Corporation,Sentence Correction,Parallelism,Very Hard,0:56
411396906,/answers/411396906,Winemaking during Prohibition,Sentence Correction,,Very Hard,1:59
411396920,/answers/411396920,Washington in the Revolution,Sentence Correction,Diction,Very Hard,1:06
411396984,/answers/411396984,Following the merger of,Sentence Correction,Diction,Very Hard,1:06
411397003,/answers/411397003,Heinrich Schliemann,Sentence Correction,Rhetorical Construction,Very Hard,2:07
411397013,/answers/411397013,Maxwell's theory of Electromagnetism,Sentence Correction,Parallelism,Very Hard,1:48
411397022,/answers/411397022,The many extant fossils yet to be,Sentence Correction,Parallelism,Very Hard,2:06
411397074,/answers/411397074,Among baseball's all-time,Sentence Correction,Rhetorical Construction,Very Hard,1:04
411397107,/answers/411397107,The impact of a large meteor,Sentence Correction,Rhetorical Construction,Very Hard,2:35
411397146,/answers/411397146,A newly released study,Sentence Correction,Rhetorical Construction,Very Hard,2:07
411397202,/answers/411397202,The CEO of Laminar Flow,Sentence Correction,Logical Predication,Very Hard,1:16
411397219,/answers/411397219,Louis Zamperini,Sentence Correction,,Very Hard,1:02
411397235,/answers/411397235,Ombudsman,Sentence Correction,Verb Form,Very Hard,1:11
411397297,/answers/411397297,Beethoven's manuscripts,Sentence Correction,Rhetorical Construction,Very Hard,1:57
411397312,/answers/411397312,Micheaux on the guild system,Sentence Correction,,Very Hard,1:55
411397364,/answers/411397364,Alfred Wegener,Sentence Correction,,Very Hard,1:54
411397400,/answers/411397400,Election of 1876,Sentence Correction,Grammatical Construction,Very Hard,1:35
411397432,/answers/411397432,Comparing tensile strength,Sentence Correction,Parallelism,Very Hard,1:55
411397444,/answers/411397444,Modern planetary science,Sentence Correction,Verb Form,Very Hard,1:04
411397479,/answers/411397479,Lanugo at 22 weeks,Sentence Correction,,Very Hard,1:54
411397489,/answers/411397489,Proponents of the school of thought positing,Sentence Correction,Verb Form,Very Hard,1:55
411397501,/answers/411397501,Neap tides,Sentence Correction,Rhetorical Construction,Very Hard,2:15
411397511,/answers/411397511,"In the ""dead-ball"" era",Sentence Correction,"Parallelism, Diction",Very Hard,1:03
411397546,/answers/411397546,The state of California,Sentence Correction,Logical Predication,Very Hard,0:47
411397556,/answers/411397556,Technology's Effects on Brain,Sentence Correction,,Very Hard,1:48
411397573,/answers/411397573,The FDA enacted,Sentence Correction,Parallelism,Very Hard,1:23
411397585,/answers/411397585,Hannibal and Scipio,Sentence Correction,Parallelism,Very Hard,1:34
411397595,/answers/411397595,The Human Microbiome,Sentence Correction,,Very Hard,1:47
411397606,/answers/411397606,Daniel Bernoulli (1700 – 1782),Sentence Correction,Rhetorical Construction,Very Hard,1:31
411397645,/answers/411397645,The ability of neuroscientists,Sentence Correction,Rhetorical Construction,Very Hard,2:01
411397687,/answers/411397687,Dante Rossetti and his,Sentence Correction,Parallelism,Very Hard,1:31
411402368,/answers/411402368,The Ninth Amendment,Reading Comprehension,Short Passages,Hard,1:39
411402392,/answers/411402392,Lazarus’s color hierarchy,Reading Comprehension,Long Passages,Hard,3:53
411402405,/answers/411402405,Lazarus’s color hierarchy,Reading Comprehension,Long Passages,Medium,1:49
411402417,/answers/411402417,The Eighth Symphony,Reading Comprehension,Short Passages,Very Hard,2:19
411402445,/answers/411402445,The Eighth Symphony,Reading Comprehension,Short Passages,Very Hard,1:18
411402483,/answers/411402483,The Eighth Symphony,Reading Comprehension,Short Passages,Very Hard,1:59
411402568,/answers/411402568,The Ninth Amendment,Reading Comprehension,Short Passages,Hard,1:51
411402608,/answers/411402608,The Ninth Amendment,Reading Comprehension,Short Passages,Hard,1:58
411402635,/answers/411402635,The Ninth Amendment,Reading Comprehension,Short Passages,Hard,1:49
411402711,/answers/411402711,The Ninth Amendment,Reading Comprehension,Short Passages,Very Hard,1:31
